Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare
2024,1,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,999,326.18
2024,1,32337,33195,"Indianapolis, IN","Tampa, FL (Metropolitan Area)",840,994,181.65
2024,1,32467,30852,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",946,6131,207.03
2024,1,32467,31123,"Miami, FL (Metropolitan Area)","St. Louis, MO",1068,964,252.45
2024,1,32467,31454,"Miami, FL (Metropolitan Area)","Orlando, FL",192,509,169.72
2024,1,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,2246,222.2
2024,1,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1118,20116,209.55
2024,1,32467,32244,"Miami, FL (Metropolitan Area)","New Haven, CT",1126,314,121.04
2024,1,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,2295,307.12
2024,1,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2457,2723,385.35
2024,1,32467,33195,"Miami, FL (Metropolitan Area)","Tampa, FL (Metropolitan Area)",204,794,190.54
2024,1,32467,33214,"Miami, FL (Metropolitan Area)","San Antonio, TX",1145,450,236.17
2024,1,32467,33316,"Miami, FL (Metropolitan Area)","Omaha, NE",1393,331,260.06
2024,1,32467,33342,"Miami, FL (Metropolitan Area)","Milwaukee, WI",1258,517,224.02
2024,1,32467,33495,"Miami, FL (Metropolitan Area)","New Orleans, LA",675,1176,168.6
2024,1,32467,33570,"Miami, FL (Metropolitan Area)","San Diego, CA",2269,1004,279.64
2024,1,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",812,420,207.04
2024,1,32467,30693,"Miami, FL (Metropolitan Area)","Nashville, TN",806,1780,184.15
2024,1,32467,33933,"Miami, FL (Metropolitan Area)","Worcester, MA",1232,225,194.27
2024,1,32467,34057,"Miami, FL (Metropolitan Area)","Portland, OR",2700,554,267.58
2024,1,32467,34100,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2751,223.79
2024,1,32467,34492,"Miami, FL (Metropolitan Area)","Raleigh/Durham, NC",700,1611,178.43
2024,1,32467,34524,"Miami, FL (Metropolitan Area)","Richmond, VA",825,659,186.45
2024,1,32467,34576,"Miami, FL (Metropolitan Area)","Rochester, NY",1203,300,247.88
2024,1,32467,34614,"Miami, FL (Metropolitan Area)","Salt Lake City, UT",2088,1346,312.77
2024,1,32467,33192,"Miami, FL (Metropolitan Area)","Sacramento, CA",2552,294,354.22
2024,1,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,248,306.12
2024,1,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,398,217.53
2024,1,32211,34057,"Las Vegas, NV","Portland, OR",763,1476,177.95
2024,1,32211,34100,"Las Vegas, NV","Philadelphia, PA",2176,1086,322.52
2024,1,32211,34492,"Las Vegas, NV","Raleigh/Durham, NC",2026,622,311.05
2024,1,32211,34524,"Las Vegas, NV","Richmond, VA",2086,347,232.17
2024,1,32211,34570,"Las Vegas, NV","Reno, NV",345,1057,167.76
2024,1,32211,33192,"Las Vegas, NV","Sacramento, CA",397,1760,143.35
2024,1,32211,34653,"Las Vegas, NV","Tulsa, OK",1076,263,241.64
2024,1,32244,31454,"New Haven, CT","Orlando, FL",1005,425,115.18
2024,1,32244,33195,"New Haven, CT","Tampa, FL (Metropolitan Area)",1067,297,110.55
2024,1,32244,34027,"New Haven, CT","West Palm Beach/Palm Beach, FL",1086,290,115.16
2024,1,32244,34986,"New Haven, CT","Sarasota/Bradenton, FL",1102,201,118.53
2024,1,32337,30466,"Indianapolis, IN","Phoenix, AZ",1488,748,285.0
2024,1,32337,30559,"Indianapolis, IN","Seattle, WA",1866,248,249.15
2024,1,32211,33570,"Las Vegas, NV","San Diego, CA",258,1768,132.0
2024,1,32337,31454,"Indianapolis, IN","Orlando, FL",829,1548,184.54
2024,1,32337,31650,"Indianapolis, IN","Minneapolis/St. Paul, MN",503,255,321.75
2024,1,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",701,1345,206.37
2024,1,32337,32211,"Indianapolis, IN","Las Vegas, NV",1590,802,228.93
2024,1,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1943,404,306.89
2024,1,32337,32467,"Indianapolis, IN","Miami, FL (Metropolitan Area)",1020,1180,218.69
2024,1,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",1814,690,352.3
2024,1,32211,34614,"Las Vegas, NV","Salt Lake City, UT",368,1221,173.61
2024,1,32337,33570,"Indianapolis, IN","San Diego, CA",1782,299,277.81
2024,1,32337,34100,"Indianapolis, IN","Philadelphia, PA",588,251,343.09
2024,1,32337,34986,"Indianapolis, IN","Sarasota/Bradenton, FL",876,360,185.12
2024,1,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",1894,291,546.09
2024,1,32448,30852,"Jackson/Vicksburg, MS","Washington, DC (Metropolitan Area)",888,219,250.08
2024,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",751,395,243.92
2024,1,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",696,4593,193.8
2024,1,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",516,828,216.32
2024,1,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",1044,606,154.42
2024,1,31986,34082,"Grand Rapids, MI","Punta Gorda, FL",1118,362,148.45
2024,1,31986,34761,"Grand Rapids, MI","Sanford, FL",1001,330,134.11
2024,1,31986,34986,"Grand Rapids, MI","Sarasota/Bradenton, FL",1080,231,183.54
2024,1,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",481,551,195.16
2024,1,32206,31453,"Harlingen/San Benito, TX","Houston, TX",295,274,138.77
2024,1,32206,31650,"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",1310,419,166.43
2024,1,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",1371,221,323.6
2024,1,32211,30436,"Las Vegas, NV","Tucson, AZ",365,294,201.91
2024,1,32211,30466,"Las Vegas, NV","Phoenix, AZ",276,2016,161.4
2024,1,32211,30559,"Las Vegas, NV","Seattle, WA",867,2686,173.59
2024,1,32211,30693,"Las Vegas, NV","Nashville, TN",1587,854,275.78
2024,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",2106,2218,322.05
2024,1,32211,30928,"Las Vegas, NV","Wichita, KS",986,213,190.7
2024,1,32211,31123,"Las Vegas, NV","St. Louis, MO",1371,914,232.67
2024,1,31986,32467,"Grand Rapids, MI","Miami, FL (Metropolitan Area)",1214,459,237.02
2024,1,32211,31650,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,2145,203.01
2024,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4161,390.02
2024,1,32211,31884,"Las Vegas, NV","Spokane, WA",806,427,213.62
2024,1,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5771,167.67
2024,1,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,2093,291.47
2024,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6685,145.34
2024,1,32211,33044,"Las Vegas, NV","Louisville, KY",1624,270,280.93
2024,1,32211,30198,"Las Vegas, NV","Pittsburgh, PA",1910,600,236.04
2024,1,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,981,262.58
2024,1,32211,33214,"Las Vegas, NV","San Antonio, TX",1069,1025,192.71
2024,1,32211,33244,"Las Vegas, NV","Memphis, TN",1416,383,193.46
2024,1,32211,33256,"Las Vegas, NV","Mission/McAllen/Edinburg, TX",1210,242,158.69
2024,1,32211,33316,"Las Vegas, NV","Omaha, NE",1099,537,212.65
2024,1,32211,33342,"Las Vegas, NV","Milwaukee, WI",1524,764,200.62
2024,1,32211,33495,"Las Vegas, NV","New Orleans, LA",1500,592,233.1
2024,1,32211,31454,"Las Vegas, NV","Orlando, FL",2039,1264,265.73
2024,1,31714,31123,"Fort Myers, FL","St. Louis, MO",979,470,272.1
2024,1,31714,31453,"Fort Myers, FL","Houston, TX",861,312,219.2
2024,1,31714,31650,"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,2426,231.25
2024,1,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",1102,3767,213.87
2024,1,31714,31986,"Fort Myers, FL","Grand Rapids, MI",1147,395,185.03
2024,1,31714,32211,"Fort Myers, FL","Las Vegas, NV",2070,269,301.9
2024,1,31714,32244,"Fort Myers, FL","New Haven, CT",1134,307,119.74
2024,1,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",1069,1320,232.48
2024,1,31714,32457,"Fort Myers, FL","San Francisco, CA (Metropolitan Area)",2481,199,378.73
2024,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",2238,317,381.17
2024,1,31714,33198,"Fort Myers, FL","Kansas City, MO",1155,266,272.23
2024,1,31714,33342,"Fort Myers, FL","Milwaukee, WI",1183,720,210.09
2024,1,31714,33485,"Fort Myers, FL","Madison, WI",1222,284,194.33
2024,1,31714,34100,"Fort Myers, FL","Philadelphia, PA",993,967,234.52
2024,1,31714,34492,"Fort Myers, FL","Raleigh/Durham, NC",667,276,153.29
2024,1,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,1367,224.89
2024,1,31714,35356,"Fort Myers, FL","Trenton, NJ",1028,206,104.68
2024,1,31721,33195,"Flint, MI","Tampa, FL (Metropolitan Area)",1040,235,136.86
2024,1,31721,34082,"Flint, MI","Punta Gorda, FL",1111,305,151.23
2024,1,31721,34761,"Flint, MI","Sanford, FL",988,259,138.52
2024,1,31721,34986,"Flint, MI","Sarasota/Bradenton, FL",1075,199,138.22
2024,1,31823,34082,"Fort Wayne, IN","Punta Gorda, FL",986,245,127.19
2024,1,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",1159,212,350.06
2024,1,31714,32337,"Fort Myers, FL","Indianapolis, IN",945,876,203.86
2024,1,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",426,259,236.7
2024,1,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",643,538,209.58
2024,1,31986,30466,"Grand Rapids, MI","Phoenix, AZ",1574,411,258.59
2024,1,31986,31453,"Grand Rapids, MI","Houston, TX",1061,201,272.73
2024,1,31986,31454,"Grand Rapids, MI","Orlando, FL",1024,724,182.79
2024,1,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",656,328,222.95
2024,1,31986,32211,"Grand Rapids, MI","Las Vegas, NV",1642,317,222.85
2024,1,31714,35096,"Fort Myers, FL","Syracuse, NY",1186,271,149.38
2024,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2422,2231,282.3
2024,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",234,2032,207.35
2024,1,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",929,1068,241.95
2024,1,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",989,12426,179.69
2024,1,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",522,371,194.54
2024,1,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2608,6749,448.12
2024,1,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",2521,616,257.22
2024,1,31650,34057,"Minneapolis/St. Paul, MN","Portland, OR",1426,333,298.36
2024,1,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",1624,1008,238.68
2024,1,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",1188,294,286.92
2024,1,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",2481,2521,318.15
2024,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",318,544,192.27
2024,1,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",1381,306,333.1
2024,1,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1056,8439,227.48
2024,1,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",2482,837,318.58
2024,1,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,3659,294.4
2024,1,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,267,238.09
2024,1,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",459,2803,173.77
2024,1,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",313,613,229.22
2024,1,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2411,330,314.75
2024,1,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",285,520,176.41
2024,1,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",2022,2375,400.15
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",748,1147,189.23
2024,1,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1055,5645,185.68
2024,1,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",222,346,153.73
2024,1,31703,35628,"New York City, NY (Metropolitan Area)","Vero Beach, FL",1000,347,140.9
2024,1,31714,30198,"Fort Myers, FL","Pittsburgh, PA",966,560,200.26
2024,1,31714,30466,"Fort Myers, FL","Phoenix, AZ",1868,259,343.03
2024,1,31714,30529,"Fort Myers, FL","Hartford, CT",1180,606,176.14
2024,1,31714,30559,"Fort Myers, FL","Seattle, WA",2623,231,263.48
2024,1,31714,30693,"Fort Myers, FL","Nashville, TN",722,324,216.24
2024,1,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2381,490,338.01
2024,1,31624,30852,"Key West, FL","Washington, DC (Metropolitan Area)",1050,306,295.31
2024,1,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,422,314.37
2024,1,31624,34100,"Key West, FL","Philadelphia, PA",1121,209,356.72
2024,1,31637,30466,"Fargo, ND","Phoenix, AZ",1225,392,223.1
2024,1,31638,30466,"Fresno, CA","Phoenix, AZ",493,246,256.28
2024,1,31638,30559,"Fresno, CA","Seattle, WA",748,251,196.49
2024,1,31638,32211,"Fresno, CA","Las Vegas, NV",259,441,129.77
2024,1,31454,34653,"Orlando, FL","Tulsa, OK",1005,230,232.29
2024,1,31650,30436,"Minneapolis/St. Paul, MN","Tucson, AZ",1298,397,232.89
2024,1,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,3472,221.49
2024,1,31650,30559,"Minneapolis/St. Paul, MN","Seattle, WA",1399,647,256.9
2024,1,31650,30693,"Minneapolis/St. Paul, MN","Nashville, TN",695,650,194.79
2024,1,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",936,1201,254.97
2024,1,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,427,203.16
2024,1,31650,31454,"Minneapolis/St. Paul, MN","Orlando, FL",1310,3040,207.23
2024,1,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,432,182.7
2024,1,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1597,290.2
2024,1,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,920,326.39
2024,1,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1307,1597,209.64
2024,1,31650,33214,"Minneapolis/St. Paul, MN","San Antonio, TX",1097,316,286.8
2024,1,31650,33495,"Minneapolis/St. Paul, MN","New Orleans, LA",1039,339,297.36
2024,1,31650,33570,"Minneapolis/St. Paul, MN","San Diego, CA",1532,877,260.08
2024,1,31650,34027,"Minneapolis/St. Paul, MN","West Palm Beach/Palm Beach, FL",1451,301,212.93
2024,1,31638,33570,"Fresno, CA","San Diego, CA",314,227,188.4
2024,1,31650,34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,395,303.47
2024,1,31650,34262,"Minneapolis/St. Paul, MN","Palm Springs, CA",1454,609,248.38
2024,1,31650,34492,"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,309,299.39
2024,1,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,473,349.88
2024,1,31650,34986,"Minneapolis/St. Paul, MN","Sarasota/Bradenton, FL",1342,527,216.08
2024,1,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,1162,206.7
2024,1,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",2142,263,411.02
2024,1,31650,31504,"Minneapolis/St. Paul, MN","Valparaiso, FL",1058,367,198.26
2024,1,31453,34100,"Houston, TX","Philadelphia, PA",1335,930,226.6
2024,1,31453,34492,"Houston, TX","Raleigh/Durham, NC",1050,494,292.6
2024,1,31453,34524,"Houston, TX","Richmond, VA",1166,248,252.58
2024,1,31453,34614,"Houston, TX","Salt Lake City, UT",1214,844,321.91
2024,1,31453,34653,"Houston, TX","Tulsa, OK",453,420,229.88
2024,1,31454,30198,"Orlando, FL","Pittsburgh, PA",834,1487,179.49
2024,1,31454,30466,"Orlando, FL","Phoenix, AZ",1849,1377,297.28
2024,1,31453,33244,"Houston, TX","Memphis, TN",484,412,209.59
2024,1,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",787,5749,178.18
2024,1,31454,31123,"Orlando, FL","St. Louis, MO",882,1276,204.51
2024,1,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1171,367.23
2024,1,31454,33192,"Orlando, FL","Sacramento, CA",2408,433,279.52
2024,1,31454,33214,"Orlando, FL","San Antonio, TX",1041,622,219.08
2024,1,31454,33570,"Orlando, FL","San Diego, CA",2149,827,256.92
2024,1,31454,33728,"Orlando, FL","Pensacola, FL",381,197,134.51
2024,1,31453,34057,"Houston, TX","Portland, OR",1844,429,300.76
2024,1,31454,34057,"Orlando, FL","Portland, OR",2534,594,271.21
2024,1,31454,34100,"Orlando, FL","Philadelphia, PA",861,3293,184.46
2024,1,31454,34321,"Orlando, FL","Portland, ME",1214,510,159.57
2024,1,31454,34492,"Orlando, FL","Raleigh/Durham, NC",534,1434,157.74
2024,1,31454,34524,"Orlando, FL","Richmond, VA",667,632,168.89
2024,1,31454,34576,"Orlando, FL","Rochester, NY",1033,553,193.49
2024,1,31454,34614,"Orlando, FL","Salt Lake City, UT",1931,1463,273.25
2024,1,31454,30559,"Orlando, FL","Seattle, WA",2554,1168,301.12
2024,1,31454,35096,"Orlando, FL","Syracuse, NY",1053,782,171.86
2024,1,31454,35356,"Orlando, FL","Trenton, NJ",896,370,93.85
2024,1,31503,31703,"Eagle, CO","New York City, NY (Metropolitan Area)",1746,440,549.51
2024,1,31503,32467,"Eagle, CO","Miami, FL (Metropolitan Area)",1810,216,601.27
2024,1,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",819,223,258.95
2024,1,31603,30466,"Eugene, OR","Phoenix, AZ",971,250,214.14
2024,1,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",471,356,158.86
2024,1,31454,33933,"Orlando, FL","Worcester, MA",1091,235,190.38
2024,1,31423,32467,"Des Moines, IA","Miami, FL (Metropolitan Area)",1327,237,245.84
2024,1,31453,30198,"Houston, TX","Pittsburgh, PA",1131,433,313.07
2024,1,31453,30466,"Houston, TX","Phoenix, AZ",1020,1602,234.1
2024,1,31453,30559,"Houston, TX","Seattle, WA",1894,920,338.54
2024,1,31453,30693,"Houston, TX","Nashville, TN",670,942,226.36
2024,1,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",1246,2542,244.01
2024,1,31453,31123,"Houston, TX","St. Louis, MO",687,686,236.4
2024,1,31295,34027,"Detroit, MI","West Palm Beach/Palm Beach, FL",1086,408,309.51
2024,1,31453,31454,"Houston, TX","Orlando, FL",854,2215,188.62
2024,1,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",1057,796,257.54
2024,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",1465,4164,239.06
2024,1,31453,32211,"Houston, TX","Las Vegas, NV",1235,2317,232.4
2024,1,31453,32337,"Houston, TX","Indianapolis, IN",861,517,270.16
2024,1,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1526,346.02
2024,1,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",966,2341,210.39
2024,1,31423,32211,"Des Moines, IA","Las Vegas, NV",1216,331,194.57
2024,1,31453,32896,"Houston, TX","Lubbock, TX",475,239,219.11
2024,1,31453,33044,"Houston, TX","Louisville, KY",803,284,244.71
2024,1,31453,33158,"Houston, TX","Midland/Odessa, TX",441,750,248.72
2024,1,31453,33192,"Houston, TX","Sacramento, CA",1624,367,315.97
2024,1,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",787,941,194.99
2024,1,31453,33198,"Houston, TX","Kansas City, MO",666,597,230.65
2024,1,31453,33214,"Houston, TX","San Antonio, TX",192,244,215.92
2024,1,31453,31136,"Houston, TX","Jacksonville, FL",817,332,279.73
2024,1,31453,33316,"Houston, TX","Omaha, NE",804,251,257.43
2024,1,31453,33342,"Houston, TX","Milwaukee, WI",1004,267,246.16
2024,1,31453,33495,"Houston, TX","New Orleans, LA",305,1151,196.89
2024,1,31453,33570,"Houston, TX","San Diego, CA",1313,807,298.09
2024,1,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,245,256.14
2024,1,31453,33851,"Houston, TX","Oklahoma City, OK",419,529,214.73
2024,1,31453,34027,"Houston, TX","West Palm Beach/Palm Beach, FL",956,227,283.54
2024,1,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,3681,239.78
2024,1,31136,33667,"Jacksonville, FL","Norfolk, VA (Metropolitan Area)",546,200,205.39
2024,1,31136,34100,"Jacksonville, FL","Philadelphia, PA",742,540,211.76
2024,1,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",406,223,279.52
2024,1,31295,30466,"Detroit, MI","Phoenix, AZ",1671,1327,315.8
